id,name
Articles,0
ELEZABY MS,1
ISSA RM,2
HOCHSTRASSER RM,3
WIERSMA DA,4
FISCHER G,5
FRANCIS AH,6
MARCHETT.AP 8,7
HANSON DM,8
DENNIS LW,9
REZNIK LE,10
IBRAHIM NA,11
JONES CR,12
BERNSTEI.ER 8,13
WONG SK,14
VANEGMON.J 48,15
DIETRICH W,16
ISSA IM,17
LIN CT,18
CHEN FP,19
COLSON SD,20
ZEWAIL AH,21
MARCHETT.AP 5,22
HUTCHISO.CA 7,23
VANEGMON.J 18,24
JOHNSON GB,25
SCHUCH H,26
MAHMOUD MR,27
LAUBEREAU A,28
ELSAYED MA,29
VEENVLIET H,30
MUCHA JA,31
BENT DV,32
GOSSETT EW,33
SHENG SJ,34
BRENNER HC,35
SHARNOFF M,36
NISHIMURA AM,37
KOTHANDARAMAN G,38
LEWELLYN MT,39
ODONNELL CM,40
SILBEY R,41
HILLIG KW,42
ORLOWSKI TE,43
CULLICK AS,44
BOTTER BJ,45
SHELBY RM,46
MARCHETTI AP,47
TUDRON FB,48
HARRIGAN ET,49
WILLIAMS JO,50
NA C,51
KNOX RS,52
VYAS HM,53
GONCALVES AMP,54
LECLERCQ J,55
MIKAMI N,56
GUTTLER W,57
PRASAD PN,58
BREE A,59
TARRASCH ME,60
KLAFTER J,61
SMITH DD,62
HUNTER SJ,63
SCHMIDT L,64
VONSCHUTZ JU,65
HARRIS CB,66
DEVRIES H,67
KRAL M,68
KHATTAB MA,69
ARGYRAKIS P,70
TROMMSDORFF HP,71
BURLAND DM,72
AVOURIS P,73
DLOTT DD,74
BELLOWS JC,75
FIGGER H,76
HAMMAM AM,77
BREWER RG,78
KHALIFA H,79
SWOFFORD RL,80
NOTT PR,81
MUCHNICK TL,82
JORTNER J,83
ZIEGER J,84
LESAR R,85
BECKMAN RL,86
GRIGOLINI P,87
MUKAMEL S,88
BOLTON BA,89
VONBORCZYSKOWSKI C,90
BONILLA IR,91
VILLAEYS AA,92
STEUDLE W,93
BROCK JC,94
FRIEDMAN JM,95
NISHI N,96
ZWEMER DA,97
MONBERG EM,98
BRODE PF,99
BAUER SH,100
KAUFMANN KJ,101
TEMERK YM,102
NAZARENKO VA,103
KUBIAK G,104
SHUGARD M,105
VRIES HD,106
GALAUP JP,107
WIETING RD,108
JONES KE,109
ZANDEE L,110
BLASSE G,111
RATNER MA,112
ROBERTS GG,113
WOOLLEY RG,114
DEVOE RG,115
KAMADA M,116
ZIMMERMANN H,117
STROKACH NS,118
BERGER Y,119
GENACK AZ,120
KENKRE VM,121
REINEKER P,122
CAILLEAU H,123
WILSON EB,124
SHOEMAKER RL,125
SCHULZ PA,126
BATCHELDER JS,127
GODZIK K,128
LEVINSKY HB,129
KNIGHT AEW,130
RAHMAN TS,131
CHAIKEN J,132
YAMAUCHI S,133
AHLGREN DC,134
BABA M,135
FRIEDMANN H,136
PERRY JW,137
LATAS KJ,138
HESSELINK WH,139
MILLAR DP,140
BREILAND WG,141
BRENNER DM,142
COOPER DE,143
BLANCHI JP,144
WOLFRUM H,145
LEMAISTRE JP,146
REDDY KV,147
HAMMAN AM,148
DUCLOY M,149
RHODES W,150
HELLER DF,151
BREE PD,152
MIJOULE C,153
CHAN IY,154
BLUMEN A,155
HUTCHISON CA,156
CERJAN C,157
DIESTLER DJ,158
BRAY RG,159
CHEN KM,160
SCHMIDT J,161
HIROTA N,162
WILLIAMSON RL,163
BROCK CP,164
SCHAFFMAN MJ,165
WONG YM,166
STEEL DG,167
BATLEY M,168
IDRISS KA,169
SOBOLEWSKI A,170
WEHRY EL,171
WRIGHT JC,172
PETER G,173
DESPRES A,174
CLARK SE,175
HABERKORN R,176
PONTEGONCALVES AM,177
LAMBERT WR,178
HENRY BR,179
HOFFMANN G,180
AMIRAV A,181
GILLBRO T,182
VANSTRIEN AJ,183
FABIAN J,184
VOLTZ R,185
NOID DW,186
RAMASWAMY R,187
CARMELI B,188
AUERBACH RA,189
FANG HL,190
HELLER EJ,191
WAITE BA,192
WOLF RJ,193
HAYES JM,194
FREED KF,195
WEBB JD,196
OLSON RW,197
BURNS AR,198
GAIDIDEI YB,199
HIRATA Y,200
LAWTON RT,201
DAVIDOVICH MA,202
CHEN HT,203
GLASBEEK M,204
SCHER H,205
BLANCO M,206
GUSTAV K,207
MAPLE JR,208
RECORD MT,209
RUSSEL WB,210
OXTOBY DW,211
HEIDLER K,212
PASTERNAK AW,213
VONJENA A,214
KINOSHITA M,215
BECK J,216
GELBART WM,217
PERETTI P,218
HOFMANN H,219
BEDDARD GS,220
LUTZ DR,221
PORT H,222
HIROIKE E,223
SAGE ML,224
FURRER R,225
DUBAL HR,226
VISWANATH AK,227
KAY KG,228
HO F,229
WEINZIERL G,230
STECHEL EB,231
NAKAGAKI R,232
DUPPEN K,233
CHILD MS,234
COLEMAN WF,235
WERTHEIMER R,236
WALDECK D,237
FUJIMURA Y,238
MORSINK JBW,239
KOHLER BE,240
STANNARD PR,241
WEST GA,242
YANG KHT,243
BARKLEY MD,244
PATEL JS,245
HEAVEN M,246
WARREN WS,247
PASTERNAK R,248
HOND R,249
MESEGUER FJ,250
ANDREWS LJ,251
PEDERSEN JA,252
DICKERSON RE,253
CHAPPELL PJ,254
CHRISTOFFEL KM,255
RICO FJM,256
MANFAIT M,257
SELZLE HL,258
SIMPSON TB,259
FAIN B,260
GOGOLIN AA,261
NATKANIEC I,262
TAI C,263
CHU S,264
TESSIER AM,265
LIN SH,266
FUSS W,267
LEVY DH,268
OSMAN AM,269
NABOIKIN YV,270
FRANKKAMENETSKII MD,271
FLEMING GR,272
KWIRAM AL,273
LESIECKI ML,274
SMESTAD G,275
MURAO T,276
DRAKE JM,277
HURLEY I,278
LOTSHAW WT,279
BENHAM CJ,280
ALLISON SA,281
KOLLMAN P,282
YOSHIKUNI Y,283
SUGA K,284
ETAIW SH,285
TSIPIS CA,286
PEE P,287
SCHURR JM,288
WILSON SR,289
LORING RF,290
ROCKWITZ KD,291
NESBITT DJ,292
MURAI H,293
PARSON RP,294
SYAGE JA,295
VANKAN JMJ,296
TEKI Y,297
FELKER PM,298
VANDERMEER BJ,299
LOPEZ V,300
SUNDBERG RL,301
HUDSON A,302
PORTE AL,303
SAMARTSEV VV,304
GOROKHOVSKII AA,305
KOCH PM,306
BOVY MWL,307
OKAJIMA S,308
WACKERLE G,309
CASASSA MP,310
HOSE G,311
EVEN U,312
BROWN R,313
SAIGUSA H,314
STROGATZ S,315
WONG JS,316
TSAO JY,317
DARDI PS,318
HEISEL F,319
SKINNER JL,320
SIBERT EL,321
CLARKE RH,322
MARTINHO JMG,323
GUILLORY WA,324
GEORGE TF,325
SINGHAM SB,326
HIRSCHFELDER JO,327
ZEWALL A,328
SMALLEY RE,329
MOOG RS,330
WEISS GH,331
KEEPERS JW,332
BOWMAN MK,333
DINSE KP,334
BURGESS AW,335
GUPTA MC,336
WELSH WJ,337
ULYANOV NB,338
CLARY DC,339
SCHWEITZER D,340
GOTBERG KE,341
ZHURKIN VB,342
KIKAS J,343
LU PY,344
JESSOP PE,345
HOGAN M,346
DREW HR,347
DAVIS JM,348
WANG J,349
HELENE C,350
DANAHER S,351
HERMANN AM,352
SOUKOULIS CM,353
WEYTENS CHL,354
REISFELD R,355
JORGENSEN CK,356
OVCHINNIKOV AA,357
CARROLL WF,358
BAUDOUR JL,359
GIANNI L,360
SANSREGRET J,361
LEMPICKI A,362
CARRASCOSA M,363
THOMAS WRL,364
LIFANTE G,365
AUSTIN RH,366
ASHIKAWA I,367
THOMAS JC,368
BOXER SG,369
BENDEL P,370
TAYLOR ER,371
ITOH M,372
GRAY SK,373
LEONG B,374
AKASHEH TS,375
KUZMIN MV,376
BERKOVIC GE,377
SCHMID U,378
MATSUMOTO Y,379
OHTA N,380
BOUZOU C,381
FISCHER U,382
BAI YY,383
HAMAGUCHI H,384
HILBURN SG,385
GOTTFRIED NH,386
SHEPANSKI JF,387
CHEN KT,388
PARMENTER CS,389
COVENEY PV,390
VONPUTTKAMER K,391
YAMAZAKI I,392
MOORE R,393
BAGGOTT JE,394
WATANABE H,395
ZARE RN,396
CHATZIDIMITRIOUDREISMANN CA,397
ALEKSANDROVSKAYA NG,398
TIDOR B,399
BRUCAT PJ,400
YAMAKAWA H,401
TSUBOI M,402
GREENE BI,403
HOPKINS JB,404
HEDGES RM,405
MUCKERMAN JT,406
BERI AC,407
MILLER RJD,408
URABE H,409
IVANCO M,410
RASANEN M,411
SIPP B,412
LADANYI BM,413
JOHNSON LW,414
GUSTAFSON TL,415
BENK H,416
HUTCHINSON JS,417
BAUM J,418
ACHIBA Y,419
CHRONISTER EL,420
ROTHENBERGER G,421
BOCIAN DF,422
ELBARADIE HYF,423
BONNO B,424
SHORE D,425
SELAMOGLU N,426
DING K,427
MORGAN JR,428
KHUNDKAR LR,429
MAGDE D,430
MONTORO T,431
MILLER WH,432
TOMIOKA Y,433
GONOHE N,434
OIKAWA A,435
GRANDE M,436
NAGAOKA S,437
MAI MT,438
DOBERER U,439
SOBOLEWSKI AL,440
LETOKHOV VS,441
TRESHCHALOV AB,442
CLEMENS JM,443
NORDLUND TM,444
WITRIOL NM,445
WYATT RE,446
GOLDSTEIN RF,447
JOUBERT MF,448
SUMI H,449
TYCKO R,450
JENSEN P,451
ENGLANDER SW,452
KATSUMURA Y,453
KOMMANDEUR J,454
JAMES DR,455
FILLOUX A,456
STOSSER R,457
SIMON JD,458
LIPPERT E,459
BONDYBEY VE,460
RONCALI J,461
BAVING HJ,462
ASSAMUNT N,463
SHIBATA JH,464
LAKOWICZ JR,465
CROSS AJ,466
SHIMADA J,467
LEBRET M,468
POHLE W,469
IWASAKI N,470
PATTERSON FG,471
BITTO H,472
BLAU W,473
BASILEVSKY MV,474
SCHWARTZ SA,475
BARAN J,476
RASHEV S,477
BACHERT P,478
JANES SM,479
COURTNEY SH,480
LEBRIS MT,481
SUE J,482
PARRIS PE,483
FUKE K,484
NOLL M,485
BOCZAR BP,486
PEYERIMHOFF S,487
RIEDLE E,488
SLEVA ET,489
EBATA T,490
WILBRANDT R,491
WALTERS EA,492
MUHLBACH J,493
DESILVESTRI S,494
TARR AW,495
BENJAMIN I,496
AUTY AR,497
COOK MJ,498
STAFAST H,499
RAUE R,500
TRAKHTENBERG LI,501
KALFAS CA,502
BIGIO L,503
BERKOVIC G,504
BERNSTEIN ER,505
GEHRTZ M,506
SCHOSSER CL,507
POELTL DE,508
LEVITT MH,509
KUPER JW,510
WESTERN CM,511
ISLAMPOUR R,512
SCHAUER M,513
BESNAINOU S,514
SZABO A,515
NATHANSON GM,516
MYERS AB,517
SCHERER NF,518
MAJORS TJ,519
CASTELLA M,520
HORNBURGER H,521
KNOESTER J,522
KOSIC TJ,523
ROOT L,524
VOTH GA,525
BANASH MA,526
POTTINGER J,527
HOROWITZ DS,528
MCKEAN DC,529
TAKEUCHI K,530
HIRAYAMA S,531
HOHLNEICHER G,532
DEMALEISSYE JT,533
STEINFELD JI,534
PARSON R,535
FUJII M,536
VANBENTHEM MH,537
SONNENSCHEIN M,538
SHIRTS RB,539
JAMESON AK,540
BLOEMBERGEN N,541
HUANG XY,542
MARCUS RA,543
MAJIMA T,544
WEIR D,545
HALPERN AM,546
BANASH M,547
BUSHUK BA,548
BAGRATASHVILI VN,549
TYAKHT VV,550
KOVRIGIN AI,551
SODA K,552
BRIKENSHTEIN VK,553
SHEKA EF,554
JOACHIM C,555
VANKOOTEN JFC,556
TUNG CS,557
PERES A,558
SCHENZLE A,559
BAKOLACHRISTIANOPOULOU MN,560
NATARAJAN P,561
SEIDL A,562
PAQUETTE MS,563
NEWNAM BE,564
FAN JCC,565
KISILEV A,566
GALLUZZI F,567
GADZUK JW,568
AVDEENKO AA,569
BURSHTEIN AI,570
PHILLIPS D,571
HYNES JT,572
QUITEVIS EL,573
DECARDONA MS,574
BROER MM,575
AAVIKSOO J,576
STEEHLER JK,577
YAMADA S,578
KAISER W,579
SUNDSTROM V,580
BISSELING RH,581
MANEKE G,582
DASGUPTA S,583
VASMEL H,584
FUJIMOTO BS,585
LANGOWSKI J,586
HAGER J,587
FOURMANN B,588
SLAMA H,589
KOYANAGI M,590
DRABE KE,591
BUIJS M,592
ZAWADZKI AG,593
TROE J,594
GRADL G,595
HWANG JK,596
GOLDSTEIN N,597
JONKMAN HT,598
SCHROEDER J,599
ROSE TS,600
BIGELOW RW,601
NEGUS DK,602
RULLIERE C,603
MIYAGAWA K,604
LEE MY,605
HOLTZCLAW KW,606
BOMBACH R,607
PALLIX JB,608
ANNER O,609
SUZUKI T,610
SMIT KJ,611
SOLC M,612
MUGNIER J,613
WAFA SMAE,614
PETKE JD,615
MISHRA RK,616
SOUMPASIS DM,617
BLANCHARD GJ,618
SWAMY KN,619
GARRITY DK,620
ALFANO AJ,621
YOSHIZAKI T,622
KNEE JL,623
LORINCZ A,624
NOVAK F,625
NITZAN A,626
KOMADA Y,627
WARSHEL A,628
KULP T,629
KEELAN BW,630
